4013405141786360910,Horas-Redwyne
-4283527289632381991,Horton-Redfort
5559211113602513747,Hosteen-Frey
2741304632613896626,Hoster-Blackwood
-8597038396992738673,Hoster-Tully
-8546069652890238129,Hot-Pie
869586326988494863,Hother-Umber
-2475741343513531488,Hotho-Harlaw
-436216029099863971,Howland-Reed
-3590350303771201696,Hugh
8220892505949252647,Hugh-Hungerford
-3303386758754593059,Hugo-Vance
2869739004063762153,Hullen
-6896603549868257937,Humfrey-Hewett
-5867660031303161268,Husband
-846521788000860506,Hyle-Hunt
-5218260404916932581,Illifer
-976759337769800165,Illyrio-Mopatis
5894253429758865049,Ilyn-Payne
2996532443405482902,Imry-Florent
482603504180653879,Irri
-1887531498459289320,Jacelyn-Bywater
7418473188563225439,Jack-Be-Lucky
-2258962503395006310,Jack-Bulwer
4555491450369480411,Jacks
4467630533641752227,Jaehaerys-I-Targaryen
4258967449886973063,Jafer-Flowers
-5258823456193361654,Jaime-Lannister
1484775840281776084,Jalabhar-Xho
-8528811397358827782,Janos-Slynt
4496176606024260767,Jaqen-Hghar
-4242971018835248380,Jared-Frey
-2400022048186997674,Jaremy-Rykker
-7938485691915785166,Jarl
6113327524974028840,Jarman-Buckwell
3277134211203772746,Jason-Mallister
-3562315799584744218,Jeor-Mormont
-3902214862114312404,Jeyne-Farman
3683246758870738599,Jeyne-Heddle
-69763044041801781,Jeyne-Poole
-7287366231017715330,Jeyne-Westerling
5719698511776791368,Jhiqui
2435834698326343580,Jhogo
-3717038458089558158,Joanna-Lannister
8133725100298958109,Jocelyn-Swyft
1533965315573609366,Joffrey-Baratheon
5142756096291589441,Jojen-Reed
7181995877190281794,Jommo
-5066115932638438371,Jon-Arryn
391315993279570602,Jon-Connington
8639208132399806076,Jon-Fossoway
2475025621924638363,Jon-Snow
6126670677555220222,Jon-Umber-(Greatjon)
6353922898351098440,Jon-Umber-(Smalljon)
-2958304360028784612,Jonos-Bracken
5910282979198673059,Jonothor-Darry
7470086445478561173,Jonquil
1306559795724859089,Jorah-Mormont
-856055736869649077,Joramun
8352209505292140605,Jory-Cassel
421449277576093313,Joseth
-5533975966986150308,Josmyn-Peckledon
-4192859478222408398,Joss
8499149740561757865,Joy-Hill
125728632197782970,Justin-Massey
-3841395598943203749,Jyck
-1738391870688186527,Karyl-Vance
-3098001120824883746,Kasporio
-2226043427789898600,Kedry
-8683913898264610453,Kegs
56494695882014831,Kella
4924174489241632465,Kerwin
-5455982395787702381,Kevan-Lannister
7294569248477098399,Khorane-Sathmantes
-4515123203643669702,Khrazz
6752086926744148777,Kindly-Man
3855909875116918292,Kojja-Mo
6653518256232925347,Koss
1111196872374670172,Kraznys-mo-Nakloz
-7696216516076745916,Kurleket
7060554406378778701,Kurz
-8374462205550686689,Kyra
4426967307325482471,Lambert-Turnberry
1130957911323100387,Lamprey
-4359919586974142177,Lancel-Lannister
2675369901444367221,Lanna-(Happy-Port)
746280024141406507,Lark
-4285772319203388750,Larraq
6442782204016810622,Leaf
-4469792389329330215,Leathers
2487451991354420418,Lem
3469334689328100380,Lemore
-6826567366020378515,Leo-Lefford
-3421676136952266229,Leo-Tyrell
-7981819406959471821,Leobald-Tallhart
-7897961339764212624,Leona-Woolfield
-8662520009638598752,Leonette-Fossoway
-8196711918227608167,Lewyn-Martell
-4869160245632350485,Lewys-Piper
-2540391536133828603,Lollys-Stokeworth
-8953681662158315510,Lommy-Greenhands
578742507942085293,Longwater-Pyke
-5496886924764175289,Loras-Tyrell
6924472721426884862,Lorent-Caswell
-7550429771279878746,Lorren
-8544149469600303735,Lothar-Frey
669513760082168432,Lothor-Brune
-8544639891162003388,Lucas-Codd
5286793981857379315,Lucifer-Long
-2092643678837231895,Luton
-2860205856327249754,Luwin
-2861269142262815734,Lyanna-Mormont
-7695683684249877514,Lyanna-Stark
4447036878677730006,Lyle-Crakehall
-2660944377968843059,Lyn-Corbray
6004125238867735269,Lynesse-Hightower
8782779855302965288,Lyonel-Corbray
-8068900859050314053,Lysa-Arryn
4171652643570833932,Lysono-Maar
3398716282317623880,Mace-Tyrell
-6249014051863108977,Mad-Huntsman
4543586207671135075,Maddy
1234133693257360688,Maege-Mormont
-3175698437761253841,Maegor-I-Targaryen
5623212610691430686,Maekar-I-Targaryen
-4598787344617941007,Mag-Mar-Tun-Doh-Weg
4482726789014571540,Maggy
-2604952204714902212,Malaquo-Maegyr
8186362982241880996,Malegorn
-6871141963332805974,Mallador-Locke
2976751591107576336,Mance-Rayder
4227139006705123954,Mandon-Moore
-3674331715827217557,Manfrey-Martell
8590698482939131437,Margaery-Tyrell
2182881906918729668,Marghaz-zo-Loraq
2942243616974043572,Marillion
-6844994050262641728,Mariya-Darry
-9044997453743554820,Mark-Mullendore
-6181871049347704066,Marlon-Manderly
-5726941904240672950,Maron-Greyjoy
1075531505424338989,Marq-Piper
-4333679598198744249,Marselen
803766032087483742,Martyn-Lannister
7380123581678979284,Martyn-Rivers
-1117062717236884571,Marwyn
8196596547657977184,Marya-Seaworth
345963784343700171,Masha-Heddle
-6721090242071021551,Mathis-Rowan
-663573035341268378,Matthar
2726506376829631858,Matthos-Seaworth
-4830435912995975432,Mebble
9052308457459132582,Meera-Reed
-4746273678046727752,Megga-Tyrell
-8347806555526706696,Melara-Hetherspoon
-3072671059525884761,Meldred-Merlyn
8101384774757143206,Melisandre
5692820271077078765,Mellei
-4691112848929535227,Meralyn
-4951387482386346980,Meribald
5266164572414486941,Meris
-6944016157578983278,Mero
4340568423547269023,Merrett-Frey
2405592981634899428,Merrit
128766930358106682,Meryn-Trant
-7163539401964696024,Mezzara
940020750815848454,Mikken
5934678506815585135,Miklaz
410955874731560648,Mirri-Maz-Duur
-8343873406178127382,Missandei
-1810398414355012804,Moelle
-8293787493607845498,Mollander
906254267555939396,Monford-Velaryon
-4687075840331070916,Moon-Boy
1392730578576875327,Moqorro
7345016539660588385,Mord
-2434779847791595692,Mordane
-2980117982059298981,Moreo-Tumitis
7046708033828358463,Morgo
2908004366993304632,Morra
-5006942592866815508,Morrec
3977796852044450925,Mors-Umber
-1451037113566520931,Mully
-4209798624849079502,Munda
-5442129784572327712,Murch
1143073724202305065,Murenmure
95861621849685359,Mya-Stone
6174108547034151003,Mycah
-71468275368946080,Mychel-Redfort
638413425899197638,Myles-Toyne
-948430660363939752,Myranda-Royce
-4560166546802543127,Myrcella-Baratheon
8159874848375158228,Nage
6119001492364295435,Nan
898011118322056190,Narbert
4080111760841598028,Narbert-Grandison
-7735090793467260416,Nestor-Royce
1900016462545187899,Nurse
-4929957676528653092,Nute
-5152438055531281025,Nyessos-Vhassar
-8941058205723615574,Nymeria-Sand
5165714133054653829,Obara-Sand
-3768627983466056031,Oberyn-Martell
-7902376892396653539,Ogo
4156349127121220849,Old-Bill-Bone
-3819775116345033149,Olenna-Redwyne
677913612184819313,Olyvar-Frey
-1978446340206116839,Orell
-4056019817792686700,Orton-Merryweather
-2749181022256607363,Osfryd-Kettleblack
8145588279324740155,Osha
8517860015301154436,Osmund-Kettleblack
-2812602844996899634,Osney-Kettleblack
-4299454394162135911,Oswell-Kettleblack
-3842550617727156385,Oswell-Whent
-5948625908463588656,Othell-Yarwyck
2852081927213064640,Othor
-5832948874661401334,Ottyn-Wythers
-4812770672088793346,Owen
-6643763219012794627,Owen-Merryweather
2878437042874157324,Oznak-zo-Pahl
3810832899255707343,Palla
-4048911103799691532,Patchface
-5700148902212598144,Pate-(novice)
-8882037864373008797,Pate-(Old)
5939973499345367730,Pate-(whipping-boy)
-6444302480426469655,Patrek-of-Kings-Mountain
-3099337515513070862,Paxter-Redwyne
